Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Metrics/TestEpRet,Metrics/TestEpCost,Metrics/TestEpLen,Train/Epoch,Train/LR,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward_critic,Time/Total,Time/Rollout,Time/Update,Time/Evaluate,Time/Epoch,Time/FPS,Value/alpha
-6469.52978515625,833.955810546875,8759.0,-6054.41015625,833.955810546875,8759.0,82.0,0.0003000000142492354,726997.0,-2.7232682704925537,0.0032863616943359375,0.27590394020080566,-0.0013752877712249756,2.810244560241699,11721.5302734375,24.002727508544922,87.41120147705078,18.667627334594727,130.114990234375,67.31737518310547,0.20000004768371582
-6464.970703125,833.955810546875,8759.0,-6050.06494140625,833.955810546875,8759.0,83.0,0.0003000000142492354,735756.0,-2.7357959747314453,-0.012527704238891602,0.2740493714809418,-0.0018545687198638916,2.8303346633911133,11851.7119140625,23.99827766418457,87.57630157470703,18.567481994628906,130.1743621826172,67.28667449951172,0.20000003278255463
-6459.02197265625,833.955810546875,8759.0,-6046.05810546875,833.955810546875,8759.0,84.0,0.0003000000142492354,744515.0,-2.706747531890869,0.029048442840576172,0.27287328243255615,-0.0011760890483856201,2.7998733520507812,11981.955078125,23.979490280151367,87.57255554199219,18.648746490478516,130.23468017578125,67.25550842285156,0.20000004768371582
-6453.88427734375,833.955810546875,8759.0,-6042.21142578125,833.955810546875,8759.0,85.0,0.0003000000142492354,753274.0,-2.6870014667510986,0.019746065139770508,0.2708836793899536,-0.001989603042602539,2.785818338394165,12111.9619140625,23.942611694335938,87.32255554199219,18.69964599609375,129.9976348876953,67.3781509399414,0.20000003278255463
-6449.6201171875,833.955810546875,8759.0,-6038.185546875,833.955810546875,8759.0,86.0,0.0003000000142492354,762033.0,-2.7238802909851074,-0.03687882423400879,0.27107372879981995,0.000190049409866333,2.803471803665161,12241.8466796875,23.893157958984375,87.3395767211914,18.61117172241211,129.876708984375,67.44087982177734,0.20000004768371582
-6444.39892578125,833.955810546875,8759.0,-6034.0576171875,833.955810546875,8759.0,87.0,0.0003000000142492354,770792.0,-2.7259647846221924,-0.002084493637084961,0.2693618834018707,-0.0017118453979492188,2.811802625656128,12371.9560546875,23.95156478881836,87.4393539428711,18.677621841430664,130.1025390625,67.32382202148438,0.20000003278255463
-6438.97119140625,833.955810546875,8759.0,-6030.3662109375,833.955810546875,8759.0,88.0,0.0003000000142492354,779551.0,-2.717644453048706,0.008320331573486328,0.26806366443634033,-0.0012982189655303955,2.806788206100464,12502.33203125,23.948591232299805,87.7674560546875,18.61962890625,130.36805725097656,67.18669891357422,0.20000004768371582
-6434.56005859375,833.955810546875,8759.0,-6026.802734375,833.955810546875,8759.0,89.0,0.0003000000142492354,788310.0,-2.7068779468536377,0.01076650619506836,0.2684764266014099,0.0004127621650695801,2.7793402671813965,12632.43359375,24.060104370117188,87.43578338623047,18.563961029052734,130.09307861328125,67.32872009277344,0.20000003278255463
-6430.3662109375,833.955810546875,8759.0,-6023.62548828125,833.955810546875,8759.0,90.0,0.0003000000142492354,797069.0,-2.7173166275024414,-0.010438680648803711,0.26554784178733826,-0.0029285848140716553,2.795703649520874,12767.27734375,24.41847038269043,91.69661712646484,18.68465232849121,134.8354034423828,64.96068572998047,0.20000004768371582
-6425.96484375,833.955810546875,8759.0,-6019.9287109375,833.955810546875,8759.0,91.0,0.0003000000142492354,805828.0,-2.6773180961608887,0.039998531341552734,0.2652079164981842,-0.00033992528915405273,2.7620551586151123,12897.3212890625,23.963228225708008,87.38809967041016,18.651527404785156,130.0366668701172,67.35792541503906,0.20000003278255463
-6421.5244140625,833.955810546875,8759.0,-6016.27001953125,833.955810546875,8759.0,92.0,0.0003000000142492354,814587.0,-2.679039478302002,-0.0017213821411132812,0.26334452629089355,-0.0018633902072906494,2.7573206424713135,13027.642578125,23.96498680114746,87.54830932617188,18.76581573486328,130.3121795654297,67.21550750732422,0.20000004768371582
-6418.12451171875,833.955810546875,8759.0,-6012.72119140625,833.955810546875,8759.0,93.0,0.0003000000142492354,823346.0,-2.6826772689819336,-0.0036377906799316406,0.262094646692276,-0.0012498795986175537,2.754714250564575,13157.400390625,23.879133224487305,87.25667572021484,18.581745147705078,129.7498321533203,67.50682830810547,0.20000003278255463
-6414.23486328125,833.955810546875,8759.0,-6009.32861328125,833.955810546875,8759.0,94.0,0.0003000000142492354,832105.0,-2.6798441410064697,0.002833127975463867,0.26145535707473755,-0.0006392896175384521,2.7466797828674316,13287.353515625,23.959049224853516,87.32186126708984,18.630014419555664,129.94448852539062,67.40570831298828,0.20000004768371582
-6410.4150390625,833.955810546875,8759.0,-6005.849609375,833.955810546875,8759.0,95.0,0.0003000000142492354,840864.0,-2.6293509006500244,0.05049324035644531,0.2609979808330536,-0.00045737624168395996,2.728902578353882,13417.484375,23.960487365722656,87.47526550292969,18.654508590698242,130.12326049804688,67.31310272216797,0.20000003278255463
-6407.26513671875,833.955810546875,8759.0,-6002.384765625,833.955810546875,8759.0,96.0,0.0003000000142492354,849623.0,-2.642021417617798,-0.012670516967773438,0.25997984409332275,-0.001018136739730835,2.748558521270752,13547.306640625,23.87787628173828,87.30907440185547,18.594799041748047,129.81393432617188,67.47350311279297,0.20000004768371582
-6403.6875,833.955810546875,8759.0,-5999.35107421875,833.955810546875,8759.0,97.0,0.0003000000142492354,858382.0,-2.6504504680633545,-0.00842905044555664,0.25831449031829834,-0.001665353775024414,2.7052762508392334,13677.5224609375,24.021942138671875,87.49806213378906,18.654338836669922,130.2073211669922,67.26964569091797,0.20000003278255463
-6398.84765625,833.955810546875,8759.0,-5995.62060546875,833.955810546875,8759.0,98.0,0.0003000000142492354,867141.0,-2.6488277912139893,0.0016226768493652344,0.2576318383216858,-0.0006826519966125488,2.71388578414917,13807.421875,23.93360137939453,87.27189636230469,18.652719497680664,129.89157104492188,67.43316650390625,0.20000004768371582
-6395.1630859375,833.955810546875,8759.0,-5992.13232421875,833.955810546875,8759.0,99.0,0.0003000000142492354,875900.0,-2.6140732765197754,0.03475451469421387,0.2567741572856903,-0.0008576810359954834,2.707228183746338,13937.41015625,23.96721076965332,87.41669464111328,18.561866760253906,129.97891235351562,67.38784790039062,0.20000003278255463
